https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DASH,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1743724800000,2025-04-04 00:00:00,DASH/USDT,21.63,21.93,21.06,21.68,14537743.39,672446.594307,7354445.25,340187.765528,206557,21.62
1743638400000,2025-04-03 00:00:00,DASH/USDT,21.47,22.03,20.61,21.63,20747652.16,966750.893779,10569343.02,492472.688724,295034,21.46
1743552000000,2025-04-02 00:00:00,DASH/USDT,22.6,22.8,21.14,21.48,15664851.84,708615.168138,7958782.55,360039.884796,222386,22.11
1743465600000,2025-04-01 00:00:00,DASH/USDT,22.32,23.07,22.26,22.6,13134377.62,579943.413146,6639881.86,293173.100791,186365,22.64
1743379200000,2025-03-31 00:00:00,DASH/USDT,22.02,22.56,21.52,22.33,14724065.55,665561.169794,7435111.23,336080.888402,209184,22.12
1743292800000,2025-03-30 00:00:00,DASH/USDT,21.39,22.09,21.29,22.05,9079415.06,415933.427358,4572451.85,209469.06802,128238,21.83
1743206400000,2025-03-29 00:00:00,DASH/USDT,22.88,23,21.09,21.38,11071714.95,504524.133345,5612985.39,255757.443063,158108,21.95
1743120000000,2025-03-28 00:00:00,DASH/USDT,24.21,24.29,22.44,22.88,13928761.85,602918.727855,7059667.19,305586.205051,201733,23.1
1743033600000,2025-03-27 00:00:00,DASH/USDT,24.07,25.57,23.83,24.23,13339955.07,549899.575837,6801810.2,280378.703568,194009,24.26
1742947200000,2025-03-26 00:00:00,DASH/USDT,24.25,25.17,23.97,24.07,14474727.11,593959.264216,7384947.87,303039.32747,209487,24.37
1742860800000,2025-03-25 00:00:00,DASH/USDT,23.94,24.68,23.5,24.25,12441185.44,518567.304605,6372726.2,265611.540545,178375,23.99
1742774400000,2025-03-24 00:00:00,DASH/USDT,23.34,24.37,23.14,23.95,12972198.97,545037.065206,6619794.99,278150.735016,183407,23.8
1742688000000,2025-03-23 00:00:00,DASH/USDT,23.33,24.71,22.67,23.35,7836178.09,337666.416531,4035272.28,173875.342844,111827,23.2
1742601600000,2025-03-22 00:00:00,DASH/USDT,23.05,24.6,23.02,23.33,7924581.17,339739.017684,4045626.95,173453.931522,114984,23.32
1742515200000,2025-03-21 00:00:00,DASH/USDT,23.66,23.87,22.96,23.05,11324279.61,484823.649452,5808783.45,248682.780559,162866,23.35
1742428800000,2025-03-20 00:00:00,DASH/USDT,24.31,24.43,23.59,23.67,13726431.95,571027.397321,6986793.33,290651.438735,194145,24.03
1742342400000,2025-03-19 00:00:00,DASH/USDT,24.1,24.63,23.73,24.31,13071487.7,541738.92528,6658508.94,275956.943357,186652,24.12
1742256000000,2025-03-18 00:00:00,DASH/USDT,23.31,24.17,22.56,24.1,11275815.98,490998.931332,5757334.6,250692.782066,159395,22.96
1742169600000,2025-03-17 00:00:00,DASH/USDT,22.67,23.59,22.58,23.31,11090864.88,480351.420438,5639647.15,244250.693137,157135,23.09
1742083200000,2025-03-16 00:00:00,DASH/USDT,23.14,23.32,22.3,22.67,9484209.87,415885.854568,4856016.12,212946.346612,134264,22.8
1741996800000,2025-03-15 00:00:00,DASH/USDT,22.62,23.25,22.49,23.14,8269925.3,362622.455028,4228280.9,185408.338544,117191,22.8
1741910400000,2025-03-14 00:00:00,DASH/USDT,22.13,23.14,22.09,22.62,10748350.98,477020.271814,5522165.25,245083.525228,152351,22.53
1741824000000,2025-03-13 00:00:00,DASH/USDT,22.15,22.45,21.5,22.14,11335218.08,517312.60673,5832422.35,266169.051207,160879,21.91
1741737600000,2025-03-12 00:00:00,DASH/USDT,21.83,22.36,21.22,22.15,14116836.79,646211.818482,7290049.62,333712.926485,202322,21.84
1741651200000,2025-03-11 00:00:00,DASH/USDT,20.98,22.36,20.23,21.83,17195465.1,801359.289641,8878093.74,413744.581823,244691,21.46
1741564800000,2025-03-10 00:00:00,DASH/USDT,22.01,23.2,20.85,20.98,15535266.4,703091.006425,7979222.47,361166.301144,223229,22.1
1741478400000,2025-03-09 00:00:00,DASH/USDT,24.07,24.3,22,22.01,10725514.93,469286.885867,5455715.07,238736.095818,153271,22.87
1741392000000,2025-03-08 00:00:00,DASH/USDT,24.21,24.51,23.73,24.08,11126977.18,460910.182613,5660949.95,234493.771253,157866,24.14
1741305600000,2025-03-07 00:00:00,DASH/USDT,24.4,25.05,23.24,24.22,16495353.63,677134.825049,8476698.35,347976.236724,234373,24.36
1741219200000,2025-03-06 00:00:00,DASH/USDT,24.94,25.39,24.2,24.4,13694965.04,552537.328832,7029480.31,283606.905022,193603,24.78
1741132800000,2025-03-05 00:00:00,DASH/USDT,24.12,25.01,23.8,24.94,14016509.66,575968.718003,7217017.68,296607.960059,199075,24.33
1741046400000,2025-03-04 00:00:00,DASH/USDT,24.03,24.57,22.82,24.14,19847889.25,838955.601764,10137830.42,428513.282683,281653,23.66
1740960000000,2025-03-03 00:00:00,DASH/USDT,27.32,27.49,23.8,24.05,19837516.9,764772.286448,10174450.5,392183.719554,281282,25.96
1740873600000,2025-03-02 00:00:00,DASH/USDT,25.45,27.98,25.11,27.33,16096718.97,609748.725234,8308425.13,314696.779724,228355,26.43
1740787200000,2025-03-01 00:00:00,DASH/USDT,25.9,26.42,24.74,25.46,11602067.99,453738.353099,5994524.95,234412.925141,164536,25.57
1740700800000,2025-02-28 00:00:00,DASH/USDT,26.16,26.3,23.63,25.91,19769311.69,787212.41347,10141059.94,403826.21832,280543,25.13
1740614400000,2025-02-27 00:00:00,DASH/USDT,26.33,27.05,25.24,26.15,16675052.66,630008.745301,8627667.93,325975.712414,236159,26.47
1740528000000,2025-02-26 00:00:00,DASH/USDT,25.32,26.61,24.91,26.35,15271288.11,592583.903384,7933987.18,307887.049204,217312,25.77
1740441600000,2025-02-25 00:00:00,DASH/USDT,24.17,25.37,22.82,25.32,21857797.1,902998.305964,11200227.38,462730.116832,310863,24.21
1740355200000,2025-02-24 00:00:00,DASH/USDT,27.08,27.17,24.01,24.17,13063357.68,512811.128264,6635393.96,260480.93759,184601,25.48
1740268800000,2025-02-23 00:00:00,DASH/USDT,27.35,27.78,26.79,27.09,9678836.91,355365.908527,5014670.16,184119.2184,137022,27.23
1740182400000,2025-02-22 00:00:00,DASH/USDT,26.62,27.61,26.46,27.34,12294644.99,455093.948839,6351844.8,235132.358381,174960,27.01
1740096000000,2025-02-21 00:00:00,DASH/USDT,27.66,28.56,26.15,26.63,13780217.28,502269.878301,7057656.5,257229.36761,195691,27.44
1740009600000,2025-02-20 00:00:00,DASH/USDT,26.5,27.91,26.26,27.68,12061779.62,447983.765904,6171995.37,229232.472194,170758,26.92
1739923200000,2025-02-19 00:00:00,DASH/USDT,25.71,26.54,24.79,26.5,11705971.78,451198.271892,5970156.63,230105.366304,168477,25.94
1739836800000,2025-02-18 00:00:00,DASH/USDT,26.49,26.61,24.93,25.69,13286593.89,515116.390008,6777846.68,262737.027817,187891,25.79
1739750400000,2025-02-17 00:00:00,DASH/USDT,26.76,27.45,25.93,26.49,12371528.58,464075.054353,6324027.48,237219.115471,175718,26.66
1739664000000,2025-02-16 00:00:00,DASH/USDT,27.06,27.41,26.54,26.76,10060886.65,373324.891631,5120034.56,189986.29594,142342,26.95
1739577600000,2025-02-15 00:00:00,DASH/USDT,27.94,28.28,26.88,27.06,11841128.33,429274.591983,6042469.34,219055.6762,168128,27.58
1739491200000,2025-02-14 00:00:00,DASH/USDT,27.7,28.98,27.1,27.94,13192385.72,472679.524612,6718215.14,240741.050944,187191,27.91
1739404800000,2025-02-13 00:00:00,DASH/USDT,27.9,28.61,26.93,27.71,12603619.23,455089.283852,6431516.3,232218.679686,178744,27.69
1739318400000,2025-02-12 00:00:00,DASH/USDT,27.01,28,25.64,27.9,12443021.14,461653.408199,6350074.49,235572.713587,178103,26.96
1739232000000,2025-02-11 00:00:00,DASH/USDT,27.07,28.32,26.33,27.02,11490962.8,418579.951165,5911182.48,215304.001565,163122,27.46
1739145600000,2025-02-10 00:00:00,DASH/USDT,25.78,27.07,25.01,27.01,12869439.71,486430.080772,6616106.08,250101.651583,182477,26.46
1739059200000,2025-02-09 00:00:00,DASH/USDT,25.68,26.67,24.75,25.77,10010185.19,386237.707944,5127054.64,197834.638391,141698,25.92
1738972800000,2025-02-08 00:00:00,DASH/USDT,25,25.82,24.41,25.68,12153514.4,487899.652052,6178403.13,248022.932787,171953,24.91
1738886400000,2025-02-07 00:00:00,DASH/USDT,24.52,26.23,24.18,25,13782584.38,549620.76109,7040017.02,280767.079592,196023,25.08
1738800000000,2025-02-06 00:00:00,DASH/USDT,25.31,25.84,24.19,24.5,12637666.27,503247.993817,6411398.32,255312.262108,181131,25.12
1738713600000,2025-02-05 00:00:00,DASH/USDT,25.65,26.35,25.02,25.29,14459282.06,562950.53567,7358845.31,286513.363449,205067,25.68
1738627200000,2025-02-04 00:00:00,DASH/USDT,26.86,27.25,24.19,25.64,17434817.26,681292.286953,8989106.67,351246.853782,247254,25.6
1738540800000,2025-02-03 00:00:00,DASH/USDT,26.89,28.35,22.24,26.86,24028477.97,951760.561194,12435325.87,492558.903831,354868,25.29
1738454400000,2025-02-02 00:00:00,DASH/USDT,30.43,31.3,25.33,26.88,11011331.81,379258.874007,5683308.37,195746.710716,168946,29.11
1738368000000,2025-02-01 00:00:00,DASH/USDT,33.88,34.79,30.4,30.4,7621456.39,228973.898592,3900168.59,117193.103866,115814,33.32
1738281600000,2025-01-31 00:00:00,DASH/USDT,34.1,34.91,33.08,33.85,8231808.73,242827.384275,4208859.53,124160.100506,125073,33.9
1738195200000,2025-01-30 00:00:00,DASH/USDT,32.1,34.9,31.79,34.11,10150666.78,302400.488897,5165358.58,153884.237808,153492,33.57
1738108800000,2025-01-29 00:00:00,DASH/USDT,31.36,33.14,31.06,32.1,9569564.09,300944.471125,4881090.82,153499.105591,146434,31.8
1738022400000,2025-01-28 00:00:00,DASH/USDT,33.21,33.59,31.36,31.36,9764006.12,296827.757664,4939829.37,150162.650052,149701,32.9
1737936000000,2025-01-27 00:00:00,DASH/USDT,34.26,36.31,31,33.21,14065639,430773.938867,7133093.25,218500.893739,217635,32.67
1737849600000,2025-01-26 00:00:00,DASH/USDT,35.21,35.64,34,34.3,7596477.63,216487.547061,3883508.4,110673.58895,114845,35.09
1737763200000,2025-01-25 00:00:00,DASH/USDT,34.97,35.66,34.52,35.21,8458564,240183.107318,4286813.89,121724.387842,127827,35.21
1737676800000,2025-01-24 00:00:00,DASH/USDT,35.5,36.11,34.25,34.95,11833620.46,335008.119348,6010130.08,170140.374156,178918,35.32
1737590400000,2025-01-23 00:00:00,DASH/USDT,35.82,36.41,34.54,35.5,11330543.43,320469.910476,5754482.57,162749.205945,173750,35.36
1737504000000,2025-01-22 00:00:00,DASH/USDT,36.84,37.47,35.19,35.82,10047859.55,274498.702652,5104595.97,139445.799761,155409,36.6
1737417600000,2025-01-21 00:00:00,DASH/USDT,36.31,38.13,34.53,36.85,13663734.34,376487.944519,6928907.06,190935.538583,206057,36.31
1737331200000,2025-01-20 00:00:00,DASH/USDT,35.88,39.21,35.19,36.28,18502046.98,504776.034845,9427450.44,257199.77359,289426,36.66
1737244800000,2025-01-19 00:00:00,DASH/USDT,40.01,41.25,35.87,35.88,16906468.07,441670.965223,8602780.43,224753.983772,255309,38.31
1737158400000,2025-01-18 00:00:00,DASH/USDT,43.73,44.8,36.28,40,12511636.22,307717.589151,6355002.78,156321.53408,191184,40.7
1737072000000,2025-01-17 00:00:00,DASH/USDT,39.54,45.44,39.48,43.79,9939346.73,232257.820732,5035073.4,117667.579604,158576,42.82
1736985600000,2025-01-16 00:00:00,DASH/USDT,40.1,40.69,37.96,39.5,10608995.11,267666.851526,5329730.62,134467.271498,163099,39.63
1736899200000,2025-01-15 00:00:00,DASH/USDT,37.74,40.34,36.92,40.18,10158452.09,263153.692389,5070206.01,131368.308227,154181,38.62
1736812800000,2025-01-14 00:00:00,DASH/USDT,35.36,37.98,35.16,37.74,9110933,251746.316531,4620510.67,127668.901591,137751,36.2
1736726400000,2025-01-13 00:00:00,DASH/USDT,36.86,39.87,33.34,35.38,10301022.84,294252.541364,5217634.32,149041.0251,164782,35.03
1736640000000,2025-01-12 00:00:00,DASH/USDT,37.3,37.56,36.35,36.86,6041772.49,163053.726653,3040781.66,82064.056887,90989,37.05
1736553600000,2025-01-11 00:00:00,DASH/USDT,37.57,37.89,36.93,37.29,5906966.88,157896.648097,2963314.36,79210.512109,90344,37.41
1736467200000,2025-01-10 00:00:00,DASH/USDT,36.85,37.77,36.19,37.57,10334012.24,278736.787398,5206665.02,140432.556071,156309,37.07
1736380800000,2025-01-09 00:00:00,DASH/USDT,38.55,38.57,36.19,36.84,9536469.04,256766.628445,4790845.23,128990.131156,147070,37.14
1736294400000,2025-01-08 00:00:00,DASH/USDT,38.71,40.54,37.56,38.53,11056263.17,285446.847677,5552310.22,143345.877855,170183,38.73
1736208000000,2025-01-07 00:00:00,DASH/USDT,43.81,43.82,38.57,38.76,8804051.71,211223.114127,4415240.28,105909.32751,136513,41.73
1736121600000,2025-01-06 00:00:00,DASH/USDT,43.85,44.99,42.43,43.82,8347313.56,191332.4766,4151294.88,95138.956451,131225,43.63
1736035200000,2025-01-05 00:00:00,DASH/USDT,42.55,53.76,41.94,43.84,5903510.27,135903.524074,2914544.67,67094.806487,93287,43.47
1735948800000,2025-01-04 00:00:00,DASH/USDT,42.98,43.43,39.74,42.55,6773100.97,158557.847797,3332245.59,78009.525482,104056,42.71
1735862400000,2025-01-03 00:00:00,DASH/USDT,40.28,43.83,39.18,43,7497997.98,180277.991998,3727392.69,89668.669118,113667,41.64
1735776000000,2025-01-02 00:00:00,DASH/USDT,39.24,41.16,39.1,40.21,8059094.56,201687.70781,4064628.49,101724.341761,125286,39.96
1735689600000,2025-01-01 00:00:00,DASH/USDT,37.9,40.54,37.29,39.26,6012208.06,156253.460333,3056840.82,79452.759457,91963,38.48
1735603200000,2024-12-31 00:00:00,DASH/USDT,38.55,39.52,37.46,37.88,7983766.32,208537.113535,4041884.24,105577.431163,121575,38.29
1735516800000,2024-12-30 00:00:00,DASH/USDT,39.78,41.64,37.48,38.53,7912057.3,198951.646876,4012700.73,100886.897944,120830,39.79
1735430400000,2024-12-29 00:00:00,DASH/USDT,43.44,43.83,39.01,39.77,5412059,130903.639932,2730856.35,66053.119228,81893,41.37
1735344000000,2024-12-28 00:00:00,DASH/USDT,39.18,43.82,38.84,43.45,5976963.93,149254.628621,3026916.09,75579.299636,91128,40.07
1735257600000,2024-12-27 00:00:00,DASH/USDT,40.63,42.34,38.82,39.19,7453035.47,184711.365104,3781654.26,93725.963018,112755,40.36
1735171200000,2024-12-26 00:00:00,DASH/USDT,45.75,46.45,40.52,40.64,7524606.18,176767.209324,3787853.59,88978.310396,114072,42.62
1735084800000,2024-12-25 00:00:00,DASH/USDT,43.59,49.32,43.4,45.76,7553202.81,165513.794403,3833771.48,84008.836311,115910,45.67
1734998400000,2024-12-24 00:00:00,DASH/USDT,39.12,45.51,38.31,43.55,8868223.42,214802.361362,4506078.64,109155.166665,135771,41.36
1734912000000,2024-12-23 00:00:00,DASH/USDT,35.26,39.75,34.47,39.13,9997775.72,272836.455589,5088218.18,138823.144668,150948,36.67
1734825600000,2024-12-22 00:00:00,DASH/USDT,35.63,37.16,34.39,35.27,8938818.04,250405.364624,4547403.77,127382.501101,136894,35.7
1734739200000,2024-12-21 00:00:00,DASH/USDT,38.12,40.57,35.02,35.6,10330800.54,272373.606737,5230458.44,137913.133015,156009,37.98
1734652800000,2024-12-20 00:00:00,DASH/USDT,36.25,38.49,32.23,38.12,14393150.14,397247.219456,7337883.95,202474.380634,221048,36.29
1734566400000,2024-12-19 00:00:00,DASH/USDT,39.89,40.29,35.11,36.28,14241726.95,371060.040294,7234730.33,188482.00799,219550,38.42
1734480000000,2024-12-18 00:00:00,DASH/USDT,44.44,44.86,39.2,39.92,10708858.24,253971.06194,5458145.02,129417.835191,165677,42.22
1734393600000,2024-12-17 00:00:00,DASH/USDT,44.79,46.53,43.63,44.42,9825532.85,219627.794616,4998278.76,111732.9376,152408,44.74
1734307200000,2024-12-16 00:00:00,DASH/USDT,47.29,48.18,43.39,44.79,11440373.69,251998.726646,5869855.4,129304.863871,175063,45.42
1734220800000,2024-12-15 00:00:00,DASH/USDT,46.12,47.49,44.5,47.18,8728484.91,190067.604252,4463250.61,97185.203327,132272,45.93
1734134400000,2024-12-14 00:00:00,DASH/USDT,48.54,49.28,45.03,46.13,8438485.64,179182.519765,4306618.92,91432.487919,128215,47.12
1734048000000,2024-12-13 00:00:00,DASH/USDT,48.7,49.73,47.68,48.53,10452373.31,215110.609515,5353931.73,110182.082935,157882,48.59
1733961600000,2024-12-12 00:00:00,DASH/USDT,49.15,51.4,47.8,48.7,11182027.12,225863.590491,5700814.66,115145.853992,171556,49.52
1733875200000,2024-12-11 00:00:00,DASH/USDT,46.16,49.73,44.15,49.13,10952800.51,232701.036762,5580147.01,118548.224523,171140,47.1
1733788800000,2024-12-10 00:00:00,DASH/USDT,46.87,51.39,41.05,46.12,14383757.82,319039.79964,7355342.46,163121.150496,233748,45.13
1733702400000,2024-12-09 00:00:00,DASH/USDT,58.23,58.33,44.84,46.92,11070583.11,210032.728658,5608420.46,106405.817135,171832,52.97
1733616000000,2024-12-08 00:00:00,DASH/USDT,59.94,60.54,57.7,58.22,9069456.61,153149.077038,4622190.58,78045.671626,141932,59.22
1733529600000,2024-12-07 00:00:00,DASH/USDT,61.71,63.02,58.4,59.97,9721727.58,160321.622852,4933987.19,81361.896427,150550,60.65
1733443200000,2024-12-06 00:00:00,DASH/USDT,64.83,67.55,59.59,61.71,11873905.82,192311.945103,6046334.06,97927.590504,191280,61.76
1733356800000,2024-12-05 00:00:00,DASH/USDT,58.19,71.48,56.56,64.77,14194180.41,236124.677563,7271402.3,120964.121729,220335,60.35
1733270400000,2024-12-04 00:00:00,DASH/USDT,57.31,62.06,55.43,58.18,12860721.36,219312.700631,6603418.4,112575.728971,197081,58.67
1733184000000,2024-12-03 00:00:00,DASH/USDT,52.37,61.5,52.33,57.35,14273938.6,256499.281971,7286744.39,130946.706464,222584,55.68
1733097600000,2024-12-02 00:00:00,DASH/USDT,46.04,70,46.02,52.39,15035268.43,280227.467405,7763401.94,144721.456369,238926,53.81
1733011200000,2024-12-01 00:00:00,DASH/USDT,40.69,55,38.27,46.12,11240530.88,275899.922519,5806439.12,142491.801828,182106,40.83
1732924800000,2024-11-30 00:00:00,DASH/USDT,37.26,45.75,36.66,40.7,10337737.24,268379.229173,5317758.55,138054.58192,163114,38.56
1732838400000,2024-11-29 00:00:00,DASH/USDT,36.74,37.55,35.26,37.38,9723514.97,266680.791831,5011361.64,137444.015467,149198,36.46
1732752000000,2024-11-28 00:00:00,DASH/USDT,38.12,38.12,35.3,36.72,10086765.72,277003.736603,5181111.85,142281.58734,155310,36.42
1732665600000,2024-11-27 00:00:00,DASH/USDT,33.25,38.3,32.88,38.13,11689152.49,327078.916941,5999748.22,167873.583575,180290,35.79
1732579200000,2024-11-26 00:00:00,DASH/USDT,33.22,35.34,30.8,33.25,13469383.35,410893.306487,6908277.97,210702.002274,205244,32.83
1732492800000,2024-11-25 00:00:00,DASH/USDT,34.15,35.16,32.77,33.24,13219370.96,389763.078043,6773998.2,199724.933225,202854,33.92
1732406400000,2024-11-24 00:00:00,DASH/USDT,33.78,36,31.84,34.19,13359987.16,393422.023396,6894976.59,203030.834499,202411,33.99
1732320000000,2024-11-23 00:00:00,DASH/USDT,29.84,35.52,29.3,33.78,14480146.89,453491.472331,7447104.05,233236.271791,225451,32.01
1732233600000,2024-11-22 00:00:00,DASH/USDT,28.64,29.91,28.35,29.84,13560579.78,467018.785094,6958914.58,239667.920882,208032,29.04
1732147200000,2024-11-21 00:00:00,DASH/USDT,27.26,29.55,26.97,28.64,14025110.81,491506.147623,7211184.99,252716.981836,217003,28.54
1732060800000,2024-11-20 00:00:00,DASH/USDT,28.49,28.53,26.2,27.28,11833127.84,427061.235376,6084516.97,219583.225477,183535,27.71
1731974400000,2024-11-19 00:00:00,DASH/USDT,29.6,30,28.02,28.49,12989191.37,445044.100401,6672324.71,228608.464648,202059,29.19
1731888000000,2024-11-18 00:00:00,DASH/USDT,27.44,29.84,21.81,29.61,12563779.86,436935.696189,6442426.21,224041.029304,195250,28.76
1731801600000,2024-11-17 00:00:00,DASH/USDT,29.93,30.3,26.85,27.34,12326009.61,431561.962086,6342300.58,222044.477054,188043,28.58
1731715200000,2024-11-16 00:00:00,DASH/USDT,27.32,30.3,27.05,29.94,12957677.31,456500.249549,6669068.22,234923.573076,207707,28.41
1731628800000,2024-11-15 00:00:00,DASH/USDT,25.05,27.62,24.81,27.32,13987100.48,540613.393649,7235568.28,279639.069656,213315,25.89
1731542400000,2024-11-14 00:00:00,DASH/USDT,25.43,26.43,24.61,25.05,16223721.23,635275.157832,8411282.85,329344.020014,248924,25.54
1731456000000,2024-11-13 00:00:00,DASH/USDT,26.18,26.65,22,25.42,14961489.8,587290.628434,7708760.17,302587.438028,232277,25.48
1731369600000,2024-11-12 00:00:00,DASH/USDT,26.66,27.05,21,26.22,19071625,731524.347301,9944757.28,381376.732021,292102,26.08
1731283200000,2024-11-11 00:00:00,DASH/USDT,25.91,26.7,25.39,26.68,15870102.08,610130.977084,8276327.01,318186.684561,242592,26.01
1731196800000,2024-11-10 00:00:00,DASH/USDT,24.92,26.7,24.54,25.92,12493006.79,487838.637007,6435612.96,251282.209576,191782,25.62
1731110400000,2024-11-09 00:00:00,DASH/USDT,23.56,24.99,23.52,24.9,8421761.7,349396.689236,4351814.04,180527.881924,128038,24.1
1731024000000,2024-11-08 00:00:00,DASH/USDT,23.52,23.82,23.09,23.79,8880150.6,377838.882744,4583249.12,195007.461768,136417,23.5
1730937600000,2024-11-07 00:00:00,DASH/USDT,23.34,23.81,23.03,23.46,7644874.93,325012.837033,3899412.7,165783.102645,117359,23.52
1730851200000,2024-11-06 00:00:00,DASH/USDT,22.09,23.35,22.09,23.34,8586687.91,373847.070487,4422581,192551.677898,132073,22.96
1730764800000,2024-11-05 00:00:00,DASH/USDT,21.56,22.06,21.56,21.92,1519.09,69.360032,884.27,40.339309,66,21.9
1730678400000,2024-11-04 00:00:00,DASH/USDT,22.09,22.09,21.21,21.44,2530.63,116.866801,1603.32,74.195329,22,21.65
1730592000000,2024-11-03 00:00:00,DASH/USDT,22.16,22.16,21.3,21.38,51597.31,2399.700051,403.3,18.739345,408,21.5
1730505600000,2024-11-02 00:00:00,DASH/USDT,22.47,22.59,22.12,22.18,54.58,2.456278,29.96,1.345741,6,22.22
1730419200000,2024-11-01 00:00:00,DASH/USDT,21.88,22.57,21.88,22.29,86.35,3.863067,74.43,3.325767,13,22.35
1730332800000,2024-10-31 00:00:00,DASH/USDT,22.76,22.76,22.15,22.39,459.06,20.582128,403.72,18.101788,13,22.3
1730246400000,2024-10-30 00:00:00,DASH/USDT,23.39,23.39,22.39,23,430.45,18.823763,250.87,10.909151,18,22.87
1730160000000,2024-10-29 00:00:00,DASH/USDT,22.76,23.37,22.75,23.36,3798.78,165.762404,1976.37,86.064594,33,22.91
1730073600000,2024-10-28 00:00:00,DASH/USDT,22.43,22.65,22.21,22.47,1218.31,54.635217,698.28,31.310528,40,22.29
1729987200000,2024-10-27 00:00:00,DASH/USDT,22.17,22.39,22.01,22.29,648.74,29.17305,2.5,0.113502,19,22.23
1729900800000,2024-10-26 00:00:00,DASH/USDT,21.69,22.2,21.69,22.16,1035.56,47.083068,263.95,12.012724,39,21.99
1729814400000,2024-10-25 00:00:00,DASH/USDT,23.18,23.37,21.36,21.52,2419.47,109.810908,889.06,40.153151,64,22.03
1729728000000,2024-10-24 00:00:00,DASH/USDT,23.3,23.44,23.21,23.41,197.55,8.489655,60.72,2.594945,16,23.27
1729641600000,2024-10-23 00:00:00,DASH/USDT,23.38,23.43,22.78,23.26,1154.34,50.192615,889.82,38.686391,29,22.99
1729555200000,2024-10-22 00:00:00,DASH/USDT,23.84,24,23.21,23.5,254.84,10.834335,97.3,4.08889,16,23.52
1729468800000,2024-10-21 00:00:00,DASH/USDT,24.51,24.73,23.9,24.1,1726.57,71.168729,875.64,35.813719,23,24.26
1729382400000,2024-10-20 00:00:00,DASH/USDT,23.95,24.79,23.86,23.86,816.12,33.434007,690.01,28.261261,28,24.41
1729296000000,2024-10-19 00:00:00,DASH/USDT,23.74,24.09,23.71,23.94,1170.6,49.01275,192.49,8.077944,34,23.88
1729209600000,2024-10-18 00:00:00,DASH/USDT,23.3,24.1,22.25,23.65,3113.57,133.162354,1126.03,47.680972,61,23.38
1729123200000,2024-10-17 00:00:00,DASH/USDT,24.11,24.12,23,23,44201.31,1877.349577,16980.13,737.237489,74,23.55
1729036800000,2024-10-16 00:00:00,DASH/USDT,24.01,24.28,24,24.15,1588.05,65.868059,1475.99,61.236168,61,24.1
1728950400000,2024-10-15 00:00:00,DASH/USDT,24.53,24.99,23.89,24.14,1481.25,61.007266,535.8,22.131414,80,24.28
1728864000000,2024-10-14 00:00:00,DASH/USDT,23.9,24.45,23.86,24.45,1580.39,65.635788,1254.53,52.11128,43,24.07
1728777600000,2024-10-13 00:00:00,DASH/USDT,23.94,23.94,23.16,23.68,4278.21,179.12739,139.38,5.8932,11,23.88
1728691200000,2024-10-12 00:00:00,DASH/USDT,23.74,24.01,23.74,23.94,1361.31,56.913524,341.49,14.247698,13,23.91
1728604800000,2024-10-11 00:00:00,DASH/USDT,23.02,23.79,23,23.42,338.51,14.429403,163.22,6.920102,26,23.46
1728518400000,2024-10-10 00:00:00,DASH/USDT,22.79,23.06,22.4,22.87,968.09,42.348468,525.25,22.896812,28,22.86
1728432000000,2024-10-09 00:00:00,DASH/USDT,23.15,23.26,22.79,22.79,7100.09,305.857496,7013.5,302.094851,20,23.21
1728345600000,2024-10-08 00:00:00,DASH/USDT,23.75,24.03,23.15,23.15,3243.5,139.182496,1235.31,52.972289,94,23.3
1728259200000,2024-10-07 00:00:00,DASH/USDT,24.48,24.48,23.72,23.84,3036.41,125.702181,1183.03,48.923232,44,24.15
1728172800000,2024-10-06 00:00:00,DASH/USDT,24,24.49,23.96,24.03,2112.91,87.42997,31.55,1.306607,40,24.16
1728086400000,2024-10-05 00:00:00,DASH/USDT,23.52,24.03,23.51,23.86,951.34,39.873658,108.18,4.571551,26,23.85
1728000000000,2024-10-04 00:00:00,DASH/USDT,23.11,23.52,23.03,23.52,758.33,32.518263,475.12,20.43852,19,23.32
1727913600000,2024-10-03 00:00:00,DASH/USDT,22.89,23.31,22.34,23.08,1189.75,52.246767,166.41,7.332988,46,22.77
1727827200000,2024-10-02 00:00:00,DASH/USDT,22.52,23.41,22.52,22.66,5279.63,230.254597,4891.78,213.468316,60,22.92
1727740800000,2024-10-01 00:00:00,DASH/USDT,24.55,24.77,22.27,22.5,3069.75,132.296091,1485.66,63.968509,95,23.21
1727654400000,2024-09-30 00:00:00,DASH/USDT,25.34,25.36,24.7,24.7,1338.07,53.462992,1188.37,47.534497,19,25.02
1727568000000,2024-09-29 00:00:00,DASH/USDT,25.74,25.74,25.16,25.51,158.58,6.246252,142.94,5.637972,11,25.39
1727481600000,2024-09-28 00:00:00,DASH/USDT,25.9,26.5,25.32,25.35,5004.86,191.794792,4748.46,181.937449,61,26.1
1727395200000,2024-09-27 00:00:00,DASH/USDT,26.02,26.37,25.99,26.37,465.69,17.824201,78.84,3.017286,14,26.12
1727308800000,2024-09-26 00:00:00,DASH/USDT,25.42,26.12,25.42,25.78,529.28,20.401308,53.5,2.066599,15,25.94
1727222400000,2024-09-25 00:00:00,DASH/USDT,25.8,25.99,25.58,25.69,223.53,8.710757,17.83,0.689502,11,25.66
