https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZRX,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1748217600000,2025-05-26 00:00:00,ZRX/USDT,0.2594,0.2672,0.2576,0.2598,12426419.3564,47397018.0692,6702607.743,25564705.5541,799401,0.2622
1748131200000,2025-05-25 00:00:00,ZRX/USDT,0.2605,0.2618,0.2485,0.2595,12150777.8333,47739365.9094,6517783.4708,25607463.3196,786324,0.2545
1748044800000,2025-05-24 00:00:00,ZRX/USDT,0.2632,0.2665,0.258,0.2605,12486090.2163,47583416.0927,6684901.1948,25475212.6142,795252,0.2624
1747958400000,2025-05-23 00:00:00,ZRX/USDT,0.2909,0.2967,0.2618,0.2631,12461013.4951,44169980.7625,6686249.492,23701273.2919,789818,0.2824
1747872000000,2025-05-22 00:00:00,ZRX/USDT,0.2795,0.2925,0.2793,0.2911,12545168.7774,43498484.3535,6701952.685,23237883.5626,800102,0.2884
1747785600000,2025-05-21 00:00:00,ZRX/USDT,0.2738,0.2844,0.2681,0.2793,12293278.1173,44646649.9306,6640808.1443,24118188.1363,783763,0.2753
1747699200000,2025-05-20 00:00:00,ZRX/USDT,0.2704,0.2769,0.2658,0.2739,12589973.8984,46426022.6317,6780353.591,25002636.5232,791875,0.2712
1747612800000,2025-05-19 00:00:00,ZRX/USDT,0.2811,0.2823,0.2572,0.2703,12224466.5745,45709587.5614,6574448.3563,24582817.4319,788860,0.2675
1747526400000,2025-05-18 00:00:00,ZRX/USDT,0.2644,0.2828,0.2622,0.281,12403805.5261,45660321.1019,6667584.7533,24543702.1398,780870,0.2717
1747440000000,2025-05-17 00:00:00,ZRX/USDT,0.2742,0.2752,0.2617,0.2644,12344828.4688,46255448.5644,6618386.1297,24799280.8257,790906,0.2669
1747353600000,2025-05-16 00:00:00,ZRX/USDT,0.2825,0.2875,0.2721,0.2742,12150859.721,43170915.8905,6516931.6038,23154408.6452,787548,0.2814
1747267200000,2025-05-15 00:00:00,ZRX/USDT,0.295,0.2981,0.2713,0.2825,12456431.0764,43937833.617,6657787.753,23483998.5742,778727,0.2836
1747180800000,2025-05-14 00:00:00,ZRX/USDT,0.3062,0.3121,0.2926,0.295,12218822.8615,40563888.0405,6531346.3803,21682906.4874,794915,0.3013
1747094400000,2025-05-13 00:00:00,ZRX/USDT,0.3024,0.309,0.2854,0.3064,12616917.6998,42185616.0795,6739008.5591,22531264.0077,794858,0.2991
1747008000000,2025-05-12 00:00:00,ZRX/USDT,0.3009,0.3133,0.2826,0.3023,12285345.306,40663874.8842,6565200.7002,21730613.0294,794205,0.3021
1746921600000,2025-05-11 00:00:00,ZRX/USDT,0.3105,0.312,0.2918,0.3009,12242356.2756,40655757.9701,6547288.188,21743348.4709,795927,0.3011
1746835200000,2025-05-10 00:00:00,ZRX/USDT,0.2936,0.3107,0.2925,0.3107,12462363.378,41663293.4752,6690277.5254,22366987.1539,784788,0.2991
1746748800000,2025-05-09 00:00:00,ZRX/USDT,0.2808,0.2995,0.28,0.2936,12029821.9901,41397459.082,6429253.9583,22123993.2081,792847,0.2906
1746662400000,2025-05-08 00:00:00,ZRX/USDT,0.2509,0.2825,0.2507,0.2808,12448794.1784,46737925.6557,6681098.751,25085782.7989,791392,0.2665
1746576000000,2025-05-07 00:00:00,ZRX/USDT,0.2459,0.2531,0.2446,0.251,12365375.3175,49688781.7459,6708065.6564,26955800.4194,789876,0.2488
1746489600000,2025-05-06 00:00:00,ZRX/USDT,0.2548,0.2573,0.2371,0.2457,12520930.7307,50368772.4996,6828684.3088,27471616.0963,788891,0.2486
1746403200000,2025-05-05 00:00:00,ZRX/USDT,0.2514,0.2599,0.2472,0.2549,12260536.6722,48473620.5124,6668632.2442,26364568.7699,781310,0.2529
1746316800000,2025-05-04 00:00:00,ZRX/USDT,0.26,0.2611,0.2488,0.2513,12417381.8269,48815542.8683,6760934.8553,26578110.9209,780617,0.2544
1746230400000,2025-05-03 00:00:00,ZRX/USDT,0.2773,0.28,0.2577,0.26,12491078.8542,46374420.8775,6785644.4983,25192612.9713,796960,0.2694
1746144000000,2025-05-02 00:00:00,ZRX/USDT,0.2775,0.2812,0.2751,0.2774,12409480.1141,44673489.3196,6761302.9045,24340436.4574,799366,0.2777
1746057600000,2025-05-01 00:00:00,ZRX/USDT,0.2776,0.2833,0.2536,0.2776,12393201.5025,44509812.6307,6743219.1934,24217894.2316,797577,0.2784
1745971200000,2025-04-30 00:00:00,ZRX/USDT,0.2734,0.2851,0.2658,0.2777,12375221.5895,44854950.1701,6732687.0397,24404220.9403,785770,0.2759
1745884800000,2025-04-29 00:00:00,ZRX/USDT,0.2741,0.2868,0.2684,0.2732,13086098.6074,47265686.2632,7165466.9293,25880891.8157,857374,0.2768
1745798400000,2025-04-28 00:00:00,ZRX/USDT,0.2683,0.2769,0.26,0.2741,14761874.3236,54489324.1685,8059743.3642,29750158.2355,933692,0.2709
1745712000000,2025-04-27 00:00:00,ZRX/USDT,0.2824,0.2865,0.2677,0.2683,14497887.5927,53088766.2958,7943888.1115,29088481.4817,923769,0.2731
1745625600000,2025-04-26 00:00:00,ZRX/USDT,0.2763,0.2857,0.275,0.2825,14862589.0885,52886534.7305,8120920.3979,28897173.474,944974,0.281
1745539200000,2025-04-25 00:00:00,ZRX/USDT,0.2747,0.2808,0.2675,0.2763,14819297.7848,53768601.6537,8091553.6592,29358738.6825,945293,0.2756
1745452800000,2025-04-24 00:00:00,ZRX/USDT,0.2727,0.2753,0.2603,0.2747,15128261.2958,56394357.4508,8266483.2887,30815788.8224,946443,0.2682
1745366400000,2025-04-23 00:00:00,ZRX/USDT,0.2679,0.2749,0.2644,0.2728,14734834.802,54555764.9339,8041895.6659,29775254.3154,946274,0.27
1745280000000,2025-04-22 00:00:00,ZRX/USDT,0.2546,0.2694,0.2488,0.2679,15081921.2947,58585697.4394,8256167.0371,32072691.8683,947985,0.2575
1745193600000,2025-04-21 00:00:00,ZRX/USDT,0.2567,0.269,0.2527,0.2546,14618299.9012,56478190.2967,7991034.0918,30873702.2646,944548,0.2588
1745107200000,2025-04-20 00:00:00,ZRX/USDT,0.261,0.2618,0.2501,0.2568,14700599.9914,57463499.6323,8060941.5799,31508809.0208,940982,0.2558
1745020800000,2025-04-19 00:00:00,ZRX/USDT,0.2532,0.265,0.2528,0.2611,14698809.0681,56852447.7964,8056793.5303,31162150.8675,942956,0.2585
1744934400000,2025-04-18 00:00:00,ZRX/USDT,0.2515,0.274,0.2459,0.2537,14869640.0116,58122308.4506,8140628.0143,31821255.9341,940246,0.2559
1744848000000,2025-04-17 00:00:00,ZRX/USDT,0.2392,0.2523,0.2369,0.2516,14973023.4761,61095770.575,8145394.9581,33236603.2665,947544,0.2451
1744761600000,2025-04-16 00:00:00,ZRX/USDT,0.235,0.2457,0.2243,0.2393,14487908.4092,61418013.0821,7890273.672,33449754.529,941142,0.2359
1744675200000,2025-04-15 00:00:00,ZRX/USDT,0.2338,0.2439,0.2306,0.235,14564066.3926,61662920.1822,7948450.5897,33652144.2227,937109,0.2362
1744588800000,2025-04-14 00:00:00,ZRX/USDT,0.2331,0.242,0.229,0.2339,14751200.4705,62745116.7976,8062166.8527,34293257.5795,936435,0.2351
1744502400000,2025-04-13 00:00:00,ZRX/USDT,0.2477,0.2513,0.2299,0.2331,14743402.331,61432656.2727,8071133.8917,33632104.3786,938886,0.24
1744416000000,2025-04-12 00:00:00,ZRX/USDT,0.2359,0.2659,0.2349,0.2476,14736974.6982,60271513.8487,8022769.5772,32813186.5689,941964,0.2446
1744329600000,2025-04-11 00:00:00,ZRX/USDT,0.2292,0.2379,0.2269,0.2358,14809903.1537,63459728.6164,8043087.9215,34463290.459,941538,0.2333
1744243200000,2025-04-10 00:00:00,ZRX/USDT,0.2294,0.2389,0.2193,0.2293,14538513.188,63416868.7308,7933690.0018,34606555.4649,934529,0.2292
1744156800000,2025-04-09 00:00:00,ZRX/USDT,0.206,0.2331,0.1965,0.2299,14609337.5717,67387953.0257,7933347.6828,36596426.8025,937541,0.2171
1744070400000,2025-04-08 00:00:00,ZRX/USDT,0.2132,0.2215,0.2035,0.2061,13752268.0233,64570684.9481,7446656.1032,34967945.5605,860244,0.213
1743984000000,2025-04-07 00:00:00,ZRX/USDT,0.2118,0.228,0.1925,0.2132,11090018.2274,52954284.4179,5881270.0658,28086801.9653,726892,0.2095
1743897600000,2025-04-06 00:00:00,ZRX/USDT,0.2331,0.2363,0.2073,0.2117,12030880.2085,53199922.0043,6450724.3293,28519487.9116,734598,0.2264
1743811200000,2025-04-05 00:00:00,ZRX/USDT,0.2332,0.2359,0.2281,0.2332,11501127.0558,49735884.338,6140144.0556,26553233.0889,736756,0.2312
1743724800000,2025-04-04 00:00:00,ZRX/USDT,0.2313,0.2355,0.2243,0.2333,11543284.7257,49840183.2381,6162972.4342,26609304.9938,735120,0.2316
1743638400000,2025-04-03 00:00:00,ZRX/USDT,0.2297,0.2387,0.2226,0.2313,10994759.8773,47923855.4428,5849849.6966,25497935.9452,735688,0.2294
1743552000000,2025-04-02 00:00:00,ZRX/USDT,0.2475,0.2527,0.2267,0.2296,11601693.2057,47917935.581,6196914.4248,25593076.5614,733999,0.2421
1743465600000,2025-04-01 00:00:00,ZRX/USDT,0.2416,0.2518,0.24,0.2475,11252745.2292,45867787.4118,6039532.4298,24618168.815,733065,0.2453
1743379200000,2025-03-31 00:00:00,ZRX/USDT,0.2444,0.2496,0.2342,0.2416,11425135.3087,47358369.6798,6099857.0699,25284129.7881,734880,0.2412
1743292800000,2025-03-30 00:00:00,ZRX/USDT,0.2427,0.2538,0.2401,0.2444,11748384.7145,47799672.3411,6260624.0965,25472730.6973,733239,0.2458
1743206400000,2025-03-29 00:00:00,ZRX/USDT,0.2576,0.2584,0.2394,0.2428,11042872.1707,44724766.4253,5876042.3049,23797536.3559,732858,0.2469
1743120000000,2025-03-28 00:00:00,ZRX/USDT,0.2763,0.2782,0.2512,0.2575,11225523.2624,42974918.9755,5959938.6117,22817013.5774,731838,0.2614
1743033600000,2025-03-27 00:00:00,ZRX/USDT,0.2761,0.2832,0.2722,0.2764,11287380.8311,40668141.3765,6017594.9663,21681556.8865,738748,0.2775
1742947200000,2025-03-26 00:00:00,ZRX/USDT,0.2833,0.29,0.2739,0.2761,11633586.2865,41437075.9029,6227799.6342,22181500.2974,736816,0.2807
1742860800000,2025-03-25 00:00:00,ZRX/USDT,0.2915,0.2916,0.279,0.2832,11130332.5422,39178715.7402,5978676.1973,21044853.194,730720,0.2841
1742774400000,2025-03-24 00:00:00,ZRX/USDT,0.2604,0.3536,0.2564,0.2915,11163396.2058,39381111.1393,5953325.4192,20996698.966,722686,0.2843
1742688000000,2025-03-23 00:00:00,ZRX/USDT,0.2636,0.267,0.2564,0.2604,11535523.1293,44045370.1736,6195245.8763,23653709.345,731439,0.2619
1742601600000,2025-03-22 00:00:00,ZRX/USDT,0.2566,0.2685,0.2564,0.2637,11790165.2186,44780126.8175,6350287.8546,24118521.3148,729567,0.2633
1742515200000,2025-03-21 00:00:00,ZRX/USDT,0.2677,0.2693,0.254,0.2566,11252836.0755,43271593.9487,6030167.1056,23188890.541,723636,0.2601
1742428800000,2025-03-20 00:00:00,ZRX/USDT,0.2679,0.2732,0.26,0.2675,11419950.3002,42686128.9774,6109964.1773,22838403.6806,730940,0.2675
1742342400000,2025-03-19 00:00:00,ZRX/USDT,0.2593,0.2717,0.2581,0.268,11569993.8521,43991690.6862,6211464.3002,23617963.5854,730567,0.263
1742256000000,2025-03-18 00:00:00,ZRX/USDT,0.261,0.2627,0.2488,0.259,11380546.3932,44527901.4948,6115601.6373,23927662.9076,724614,0.2556
1742169600000,2025-03-17 00:00:00,ZRX/USDT,0.2421,0.263,0.2404,0.2613,11224874.8786,44339906.1193,6040494.3897,23858472.5958,710234,0.2532
1742083200000,2025-03-16 00:00:00,ZRX/USDT,0.2543,0.2562,0.2398,0.2414,9782908.9189,39356927.4198,5219119.3383,20999268.7421,610644,0.2486
1741996800000,2025-03-15 00:00:00,ZRX/USDT,0.251,0.2581,0.2477,0.2545,8448567.6135,33402739.6554,4481251.9842,17717446.1744,537013,0.2529
1741910400000,2025-03-14 00:00:00,ZRX/USDT,0.2418,0.2562,0.2398,0.251,10920659.2744,44009113.6093,5871532.4991,23663860.7008,687785,0.2482
1741824000000,2025-03-13 00:00:00,ZRX/USDT,0.2448,0.2491,0.2334,0.2419,11756451.2096,48622174.2354,6355416.9132,26282043.2644,735760,0.2418
1741737600000,2025-03-12 00:00:00,ZRX/USDT,0.2398,0.2503,0.2325,0.2449,14637075.5022,60625597.092,8005855.8025,33155028.5848,921024,0.2414
1741651200000,2025-03-11 00:00:00,ZRX/USDT,0.2297,0.2451,0.2155,0.2399,17079495.0531,72654025.3406,9486028.0803,40355286.5535,1097071,0.2352
1741564800000,2025-03-10 00:00:00,ZRX/USDT,0.2407,0.2577,0.2261,0.2298,15848692.5957,65103499.346,8732619.4176,35874388.9503,992402,0.2436
1741478400000,2025-03-09 00:00:00,ZRX/USDT,0.2683,0.2705,0.2373,0.2408,11505394.5308,45395360.6451,6258875.7112,24710832.1771,721777,0.2537
1741392000000,2025-03-08 00:00:00,ZRX/USDT,0.2742,0.2756,0.2632,0.2683,11238602.4595,41732630.1884,6062385.8284,22511143.7634,722349,0.2693
1741305600000,2025-03-07 00:00:00,ZRX/USDT,0.2741,0.2846,0.2587,0.2743,16758831.2294,61055255.586,9295001.4082,33863426.9983,1066093,0.2745
1741219200000,2025-03-06 00:00:00,ZRX/USDT,0.284,0.2913,0.2563,0.2742,13733031.3936,48982253.9478,7473339.515,26654247.3976,862918,0.2804
1741132800000,2025-03-05 00:00:00,ZRX/USDT,0.273,0.2853,0.2666,0.2843,14137890.3032,51223032.1727,7745987.8501,28066788.6274,888610,0.276
1741046400000,2025-03-04 00:00:00,ZRX/USDT,0.2713,0.2778,0.2501,0.2732,18911132.2766,71767136.3215,10600254.661,40227420.2148,1200994,0.2636
1740960000000,2025-03-03 00:00:00,ZRX/USDT,0.3176,0.3202,0.2656,0.2713,19606958.2675,66019128.3827,11085417.2377,37295877.514,1220122,0.2975
1740873600000,2025-03-02 00:00:00,ZRX/USDT,0.2898,0.3237,0.2819,0.3176,15356854.9501,50792058.1278,8580470.8142,28329137.4083,1011771,0.303
1740787200000,2025-03-01 00:00:00,ZRX/USDT,0.2987,0.3061,0.2788,0.2899,11617194.4999,39619033.5364,6285053.8708,21428099.1594,742990,0.2933
1740700800000,2025-02-28 00:00:00,ZRX/USDT,0.2959,0.3026,0.2687,0.2987,19298744.1103,67698523.5737,10912785.4684,38270098.6918,1224973,0.2853
1740614400000,2025-02-27 00:00:00,ZRX/USDT,0.2905,0.3031,0.2846,0.2958,16860569.6997,57252462.235,9397795.1939,31908517.7366,1068673,0.2945
1740528000000,2025-02-26 00:00:00,ZRX/USDT,0.2931,0.2979,0.2802,0.2907,15804562.9243,54193279.5563,8727498.2168,29923627.3,988543,0.2916
1740441600000,2025-02-25 00:00:00,ZRX/USDT,0.2919,0.3051,0.2703,0.2929,20690800.7626,71816357.778,11755838.3687,40801944.4802,1355477,0.2882
1740355200000,2025-02-24 00:00:00,ZRX/USDT,0.3237,0.3283,0.2847,0.2919,13639306.8724,44532092.1237,7439537.6617,24299669.5326,855068,0.3064
1740268800000,2025-02-23 00:00:00,ZRX/USDT,0.3247,0.3343,0.3188,0.3237,9983289.8768,30611108.2471,5348384.0309,16398629.6114,634295,0.3261
1740182400000,2025-02-22 00:00:00,ZRX/USDT,0.3124,0.327,0.3094,0.3248,12449683.6469,38984719.3281,6796115.2992,21285276.6974,796062,0.3194
1740096000000,2025-02-21 00:00:00,ZRX/USDT,0.3288,0.3422,0.3091,0.3128,14444813.2639,44312957.1733,7917399.3177,24293732.3457,899777,0.3262
1740009600000,2025-02-20 00:00:00,ZRX/USDT,0.3149,0.3304,0.3136,0.3288,12606086.3284,39243748.0498,6807667.9777,21191768.5298,798006,0.3212
1739923200000,2025-02-19 00:00:00,ZRX/USDT,0.3126,0.3187,0.3074,0.3149,12025283.1555,38391484.9507,6497921.01,20745535.8095,773616,0.3132
1739836800000,2025-02-18 00:00:00,ZRX/USDT,0.3311,0.3329,0.2979,0.3124,13601772.598,43465854.1088,7268649.1653,23225973.7553,843922,0.3131
1739750400000,2025-02-17 00:00:00,ZRX/USDT,0.3265,0.3495,0.3219,0.3313,12622104.5137,37762016.8803,6757442.2611,20217898.2662,797626,0.3343
1739664000000,2025-02-16 00:00:00,ZRX/USDT,0.3207,0.3395,0.3139,0.3266,10204962.8383,31413763.3151,5388002.7008,16585574.9387,645875,0.3249
1739577600000,2025-02-15 00:00:00,ZRX/USDT,0.327,0.3302,0.3188,0.3208,12081227.2034,37213989.038,6457182.5874,19889887.2803,765265,0.3246
1739491200000,2025-02-14 00:00:00,ZRX/USDT,0.3224,0.3352,0.3197,0.3271,13855978.4979,42426634.1276,7474036.552,22884560.1881,865116,0.3266
1739404800000,2025-02-13 00:00:00,ZRX/USDT,0.332,0.3347,0.3133,0.3225,13232369.5296,40997738.8197,7109501.4189,22025225.4163,830938,0.3228
1739318400000,2025-02-12 00:00:00,ZRX/USDT,0.31,0.3371,0.3011,0.3321,13397637.1511,42442899.5489,7230461.7011,22901527.7091,841441,0.3158
1739232000000,2025-02-11 00:00:00,ZRX/USDT,0.314,0.331,0.3053,0.3099,12197372.0882,38367694.2817,6532129.0323,20547931.9798,786963,0.318
1739145600000,2025-02-10 00:00:00,ZRX/USDT,0.3098,0.3235,0.2986,0.3127,13199209.7762,42367900.3885,7103304.8367,22799986.3654,848506,0.3115
1739059200000,2025-02-09 00:00:00,ZRX/USDT,0.3132,0.3233,0.2942,0.3097,10230328.9318,32657745.3326,5406061.0231,17258076.461,645753,0.3133
1738972800000,2025-02-08 00:00:00,ZRX/USDT,0.2948,0.3146,0.29,0.3132,11767609.6836,39471729.7416,6237469.2543,20924574.3186,771584,0.2982
1738886400000,2025-02-07 00:00:00,ZRX/USDT,0.2911,0.3159,0.2825,0.2948,14385561.7679,48443554.7532,7706334.0628,25949353.4636,905625,0.2971
1738800000000,2025-02-06 00:00:00,ZRX/USDT,0.3083,0.3172,0.2891,0.291,14519220.2424,47713586.6366,7791801.3396,25604357.9786,902458,0.3045
1738713600000,2025-02-05 00:00:00,ZRX/USDT,0.323,0.3267,0.3034,0.3084,14897688.8145,46801456.5164,8094399.3771,25425344.6739,957686,0.3184
1738627200000,2025-02-04 00:00:00,ZRX/USDT,0.3413,0.3469,0.3056,0.3229,17488899.9994,54022108.7584,9624871.7672,29722465.4679,1119901,0.3239
1738540800000,2025-02-03 00:00:00,ZRX/USDT,0.3325,0.3468,0.2553,0.3413,28449696.7503,93401735.5636,16153467.2927,53024200.4486,1541185,0.3059
1738454400000,2025-02-02 00:00:00,ZRX/USDT,0.3786,0.3873,0.32,0.3324,32394506.467,90000916.3841,17519400.5893,48682120.2008,815351,0.3608
1738368000000,2025-02-01 00:00:00,ZRX/USDT,0.4133,0.4213,0.375,0.3782,20854702.2262,51420798.6705,10955377.2794,27010806.371,528687,0.4059
1738281600000,2025-01-31 00:00:00,ZRX/USDT,0.4183,0.4343,0.4061,0.4136,22858741.7596,54950686.8011,12052027.2924,28970963.5682,580719,0.416
1738195200000,2025-01-30 00:00:00,ZRX/USDT,0.4015,0.4293,0.399,0.4184,27358368.8847,65555997.362,14610737.6415,35013183.7513,699566,0.4174
1738108800000,2025-01-29 00:00:00,ZRX/USDT,0.3892,0.4169,0.3859,0.4017,26371977.7206,66200497.9424,14025103.5891,35206089.0496,676168,0.3984
1738022400000,2025-01-28 00:00:00,ZRX/USDT,0.412,0.4212,0.38,0.3892,26704113.4513,65488989.5077,14264380.4335,34974643.6732,680294,0.4079
1737936000000,2025-01-27 00:00:00,ZRX/USDT,0.4312,0.4341,0.3866,0.4119,38524109.1746,95104424.1541,20932749.6678,51683206.2203,983187,0.4052
1737849600000,2025-01-26 00:00:00,ZRX/USDT,0.4365,0.4676,0.431,0.4311,21083831.0935,46779166.4703,11076754.831,24574595.9181,538206,0.4508
1737763200000,2025-01-25 00:00:00,ZRX/USDT,0.4323,0.442,0.4188,0.4364,22844671.3493,52614388.9051,11990144.3319,27614943.7654,575880,0.4342
1737676800000,2025-01-24 00:00:00,ZRX/USDT,0.4414,0.4535,0.4235,0.4323,31441248.8424,71122346.9404,16884028.5741,38194288.9077,808494,0.4422
1737590400000,2025-01-23 00:00:00,ZRX/USDT,0.4404,0.4475,0.4205,0.4411,31092168.2717,71937440.2426,16748463.5124,38746940.7769,794729,0.4323
1737504000000,2025-01-22 00:00:00,ZRX/USDT,0.4726,0.4776,0.4343,0.44,27899899.5433,61277918.5173,14926613.9488,32780437.5192,717772,0.4555
1737417600000,2025-01-21 00:00:00,ZRX/USDT,0.4635,0.4879,0.4436,0.4726,38072981.8078,81940123.47,20754339.0689,44670295.1103,969653,0.4649
1737331200000,2025-01-20 00:00:00,ZRX/USDT,0.4501,0.4975,0.434,0.463,49781438.8501,106785481.2003,27956866.5505,59972259.0764,1328683,0.4665
1737244800000,2025-01-19 00:00:00,ZRX/USDT,0.503,0.5245,0.4414,0.4506,46494288.1685,95726312.9775,25655305.466,52837564.7634,1174543,0.4863
1737158400000,2025-01-18 00:00:00,ZRX/USDT,0.5481,0.5528,0.4929,0.5031,35154377.8182,69070828.6846,19000023.6792,37336576.6005,890324,0.5093
1737072000000,2025-01-17 00:00:00,ZRX/USDT,0.508,0.5495,0.5075,0.5481,28974464.5586,54415775.2058,15577304.5112,29256359.9454,752094,0.5325
1736985600000,2025-01-16 00:00:00,ZRX/USDT,0.521,0.5228,0.4978,0.5078,29843559.2182,58410816.0874,16356926.7128,32014680.2911,764222,0.5109
1736899200000,2025-01-15 00:00:00,ZRX/USDT,0.4876,0.5222,0.4756,0.521,27335077.515,54983425.5193,14887332.0959,29940778.1161,706755,0.4975
1736812800000,2025-01-14 00:00:00,ZRX/USDT,0.4678,0.4907,0.463,0.4874,24403593.5148,51206026.0346,13311730.3239,27935228.879,628702,0.4767
1736726400000,2025-01-13 00:00:00,ZRX/USDT,0.4889,0.5039,0.435,0.4677,28337351.7022,62054502.3028,15666636.0109,34316129.2271,756787,0.4571
1736640000000,2025-01-12 00:00:00,ZRX/USDT,0.5011,0.514,0.4793,0.4887,16604291.0637,33454079.6329,8891287.1906,17913390.7681,420122,0.4964
1736553600000,2025-01-11 00:00:00,ZRX/USDT,0.5085,0.5226,0.4912,0.5012,16540533.1834,33058082.9742,8824343.8735,17637190.0375,422953,0.5004
1736467200000,2025-01-10 00:00:00,ZRX/USDT,0.5039,0.5175,0.478,0.5086,26660078.5871,53911689.9594,14566826.8906,29456528.4916,703233,0.4946
1736380800000,2025-01-09 00:00:00,ZRX/USDT,0.4977,0.5162,0.4726,0.5043,27841626.3687,56228931.6747,15224482.3219,30746511.9916,704467,0.4953
1736294400000,2025-01-08 00:00:00,ZRX/USDT,0.4829,0.5066,0.4561,0.4985,29137867.9272,61188933.0962,15900532.7891,33391331.5418,750670,0.4765
1736208000000,2025-01-07 00:00:00,ZRX/USDT,0.5461,0.5466,0.4786,0.4827,23484186.9983,45732474.7427,12645010.2229,24642785.0863,607021,0.5145
1736121600000,2025-01-06 00:00:00,ZRX/USDT,0.5362,0.5569,0.5254,0.5461,22515503.4743,41612488.8682,11867353.8146,21932151.1985,570568,0.5411
1736035200000,2025-01-05 00:00:00,ZRX/USDT,0.535,0.545,0.523,0.5359,17667160.6992,33152755.0186,9196704.7239,17257498.1813,445558,0.5329
1735948800000,2025-01-04 00:00:00,ZRX/USDT,0.5222,0.5575,0.5145,0.5348,18326005.4184,34220653.855,9606296.7012,17937284.7939,465914,0.5356
1735862400000,2025-01-03 00:00:00,ZRX/USDT,0.4929,0.5308,0.4808,0.522,21362063.4646,42270829.1436,11284283.781,22321448.4221,541778,0.5058
1735776000000,2025-01-02 00:00:00,ZRX/USDT,0.4733,0.5007,0.4733,0.493,22861599.1323,46298742.2278,12166184.3818,24638540.357,599630,0.4938
1735689600000,2025-01-01 00:00:00,ZRX/USDT,0.457,0.4768,0.4404,0.4734,16628996.9852,36233770.9902,8690494.1,18935418.0389,423008,0.4591
1735603200000,2024-12-31 00:00:00,ZRX/USDT,0.4639,0.4756,0.4456,0.4567,21945497.8711,47651991.2034,11615337.6881,25220394.1613,569113,0.4606
1735516800000,2024-12-30 00:00:00,ZRX/USDT,0.4668,0.4859,0.4448,0.4639,22724156.4876,48401778.1704,12028385.2736,25619882.7472,585494,0.4696
1735430400000,2024-12-29 00:00:00,ZRX/USDT,0.497,0.497,0.4611,0.4668,15786175.0431,32885061.5303,8220814.747,17124112.2016,398826,0.4802
1735344000000,2024-12-28 00:00:00,ZRX/USDT,0.4756,0.5012,0.47,0.4968,17033282.2486,35031543.5581,8875088.1499,18255172.1138,436694,0.4863
1735257600000,2024-12-27 00:00:00,ZRX/USDT,0.4612,0.4913,0.456,0.4752,20964059.2364,44096359.0864,11016147.6846,23171928.5856,533997,0.4755
1735171200000,2024-12-26 00:00:00,ZRX/USDT,0.5057,0.5122,0.4574,0.4613,21368160.2095,45117598.5886,11271401.8271,23801217.326,548667,0.4739
1735084800000,2024-12-25 00:00:00,ZRX/USDT,0.5139,0.5467,0.5003,0.5058,20731355.2671,39885273.3487,10915331.8137,21000518.4712,559348,0.52
1734998400000,2024-12-24 00:00:00,ZRX/USDT,0.479,0.5242,0.4626,0.5142,24662843.8987,50207940.9542,13140775.1185,26751959.598,649433,0.4917
1734912000000,2024-12-23 00:00:00,ZRX/USDT,0.455,0.4897,0.4399,0.4793,28485832.9639,61922057.1157,15299525.0873,33255076.9476,725534,0.4602
1734825600000,2024-12-22 00:00:00,ZRX/USDT,0.4503,0.4759,0.438,0.4555,26067594.5803,57278875.386,13904572.6479,30553272.0879,664263,0.4551
1734739200000,2024-12-21 00:00:00,ZRX/USDT,0.4765,0.509,0.4366,0.4491,27015894.82,57050750.8702,14536733.9948,30681881.4859,705323,0.4741
1734652800000,2024-12-20 00:00:00,ZRX/USDT,0.454,0.479,0.4095,0.4764,38743185.201,85444863.4036,21336158.5619,47058004.1262,1002634,0.4541
1734566400000,2024-12-19 00:00:00,ZRX/USDT,0.4975,0.513,0.44,0.4538,38434968.6518,79085514.1625,21021052.0297,43244186.5931,991684,0.4866
1734480000000,2024-12-18 00:00:00,ZRX/USDT,0.5589,0.5651,0.4923,0.4976,28352794.6205,52826460.411,15238428.2892,28395913.2519,744984,0.5372
1734393600000,2024-12-17 00:00:00,ZRX/USDT,0.593,0.6007,0.5548,0.5579,24594654.4544,42292768.9498,13206910.4284,22709527.8145,674218,0.5817
1734307200000,2024-12-16 00:00:00,ZRX/USDT,0.625,0.635,0.583,0.5932,26566564.8575,43963081.3413,14368323.0519,23775302.9491,741221,0.6044
1734220800000,2024-12-15 00:00:00,ZRX/USDT,0.6062,0.6275,0.5894,0.6249,21102367.4091,34582103.229,11213507.2881,18375428.065,568965,0.6103
1734134400000,2024-12-14 00:00:00,ZRX/USDT,0.6518,0.6592,0.6001,0.6058,22442443.5559,35563975.2393,12018444.6463,19043645.7082,594661,0.6314
1734048000000,2024-12-13 00:00:00,ZRX/USDT,0.6395,0.6759,0.6178,0.6535,25881099.4019,39950697.6165,13854584.0571,21387539.6628,674922,0.6479
1733961600000,2024-12-12 00:00:00,ZRX/USDT,0.6253,0.6755,0.6179,0.6389,28734814.5867,44243714.8796,15509775.2488,23879112.9866,751544,0.6497
1733875200000,2024-12-11 00:00:00,ZRX/USDT,0.5596,0.6276,0.5547,0.6255,27631389.7108,47138421.8224,14888203.8038,25396083.3669,780816,0.5873
